id_principal,name,date_enacted,year_enacted
C2004A02370,Barley Research Levy Act 1980,1980-12-17,1980
C2004A02234,Bounty (Drilling Bits) Act 1980,1980-05-08,1980
C2004A02248,Bounty (Penicillin) Act 1980,1980-05-23,1980
C2004A02247,Bounty (Refined Tin) Act 1980,1980-05-23,1980
C2004A02249,Bounty (Ships) Act 1980,1980-05-23,1980
C2004A02277,Coastal Waters (Northern Territory Powers) Act 1980,1980-05-29,1980
C2004A02279,Coastal Waters (Northern Territory Title) Act 1980,1980-05-29,1980
C2004A02276,Coastal Waters (State Powers) Act 1980,1980-05-29,1980
C2004A02278,Coastal Waters (State Title) Act 1980,1980-05-29,1980
C2004A02265,Companies (Acquisition of Shares) Act 1980,1980-05-28,1980
C2004A02266,Companies (Acquisition of Shares—Fees) Act 1980,1980-05-28,1980
C2004A02269,Companies and Securities (Interpretation and Miscellaneous Provisions) Act 1980,1980-05-28,1980
C2004A02357,Crimes (Taxation Offences) Act 1980,1980-12-04,1980
C2004A02217,Customs Tariff (Uranium Concentrate Export Duty) Act 1980,1980-04-16,1980
C2004A02302,Customs Tariff Validation Act 1980,1980-06-06,1980
C2004A02353,Customs Tariff Validation Act (No. 2) 1980,1980-09-19,1980
C2004A02354,Excise Tariff Validation Act 1980,1980-09-19,1980
C2004A02345,Honey Research Act 1980,1980-09-19,1980
C2004A02313,Immigration (Unauthorized Arrivals) Act 1980,1980-09-08,1980
C2004A02327,Income Tax (Companies and Superannuation Funds) Act 1980,1980-09-17,1980
C2004A02326,Income Tax (Individuals) Act 1980,1980-09-17,1980
C2004A02211,International Development Association (Further Payment) Act 1980,1980-04-08,1980
C2004A02352,International Monetary Agreements (Quota Increase) Act 1980,1980-09-19,1980
C2004A02367,Judicial Appointment (Western Samoa) Act 1980,1980-12-10,1980
C2004A02238,Liquefied Petroleum Gas (Grants) Act 1980,1980-05-23,1980
C2004A02321,Loan Act 1980,1980-09-13,1980
C2004A02206,Loan (War Service Land Settlement) Act 1980,1980-03-24,1980
C2004A02316,Museum of Australia Act 1980,1980-09-08,1980
C2004A02275,Northern Territory (Commonwealth Lands) Act 1980,1980-05-29,1980
C2004A02361,Parliamentary Secretaries Act 1980,1980-12-10,1980
C2004A02340,Petroleum Retail Marketing Franchise Act 1980,1980-09-19,1980
C2004A02341,Petroleum Retail Marketing Sites Act 1980,1980-09-19,1980
C2004A02221,Pig Meat Promotion Amendment Act 1980,1980-04-30,1980
C2004A02222,Pipeline Construction (Dalton to Canberra) Act 1980,1980-05-01,1980
C2004A02209,Pipeline Construction (Young to Wagga Wagga) Act 1980,1980-03-28,1980
C2004A02314,Preference to Australian Goods (Commonwealth Authorities) Act 1980,1980-09-08,1980
C2004A02230,Qantas Airways Limited (Loan Guarantee) Act 1980,1980-05-08,1980
C2004A02351,Queensland Grant (Special Assistance) Act 1980,1980-09-19,1980
C2004A02324,Railway Agreement (Adelaide To Crystal Brook Railway) Act 1980,1980-09-17,1980
C2004A02365,Remuneration and Allowances Amendment Act 1980,1980-12-10,1980
C2004A02330,Repatriation Acts Amendment Act 1980,1980-09-19,1980
C2004A02307,Roads Grants Act 1980,1980-06-06,1980
C2004A02267,Securities Industry Act 1980,1980-05-28,1980
C2004A02268,Securities Industry (Fees) Act 1980,1980-05-28,1980
C2004A02350,States Grants (Capital Assistance) Act 1980,1980-09-19,1980
C2004A02336,States Grants (Schools Assistance) Act 1980,1980-09-19,1980
C2004A02227,States (Personal Income Tax Sharing) Amendment Act 1980,1980-05-08,1980
C2004A02308,Supply Act (No. 1) 1980-81,1980-06-06,1980
C2004A02309,Supply Act (No. 2) 1980-81,1980-06-06,1980
C2004A02299,Tasmania Agreement (Launceston Precision Tool Annexe) Act 1980,1980-06-06,1980
C2004A02298,Tasmanian Native Forestry Agreement Act 1980,1980-06-06,1980
C2004A02301,War Graves Act 1980,1980-06-06,1980
C2004A02300,Western Australia Agreement (Ord River Irrigation) Act 1980,1980-06-06,1980
C2004A02293,Whale Protection Act 1980,1980-06-06,1980
C2004A02364,Wine Research Amendment Act 1980,1980-12-10,1980
C2004A02292,Wireless Telegraphy Amendment Act 1980,1980-06-03,1980
C2004A02251,Wool Industry Amendment Act 1980,1980-05-23,1980
C2004A02452,Airlines Agreement Act 1981,1981-06-18,1981
C2004A02416,Airlines Equipment (Loan Guarantee) Act 1981,1981-04-21,1981
C2004A02408,Antarctic Marine Living Resources Conservation Act 1981,1981-04-14,1981
C2004A02524,Apple and Pear Export Charge Amendment Act 1981,1981-10-21,1981
C2004A02392,Apple and Pear Export Underwriting Act 1981,1981-03-25,1981
C2004A02541,Appropriation Act (No. 1) 1981-82,1981-11-26,1981
C2004A02542,Appropriation Act (No. 2) 1981-82,1981-11-26,1981
C2004A02594,Appropriation Act (No. 3) 1981-82,1982-05-27,1982
C2004A02595,Appropriation Act (No. 4) 1981-82,1982-05-27,1982
C2004A02493,Australian Capital Territory Gaming and Liquor Authority Act 1981,1981-06-24,1981
C2004A02505,Australian Capital Territory Tax (Life Insurance Business) Act 1981,1981-09-30,1981
C2004A02506,Australian Capital Territory Tax (Vehicle Registration) Act 1981,1981-09-30,1981
C2004A02455,Australian National Airlines Repeal Act 1981,1981-06-18,1981
C2004A02396,Bounty (Non-Adjustable Wrenches) Act 1981,1981-03-25,1981
C2004A02479,Bounty (Printed Fabrics) Act 1981,1981-06-24,1981
C2004A02480,Bounty (Textile Yarns) Act 1981,1981-06-24,1981
C2004A02451,Commonwealth Functions (Statutes Review) Act 1981,1981-06-18,1981
C2004A02466,Companies Act 1981,1981-06-18,1981
C2004A02467,Companies (Fees) Act 1981,1981-06-18,1981
C2004A02468,Companies (Transitional Provisions) Act 1981,1981-06-18,1981
C2004A02399,Complaints (Australian Federal Police) Act 1981,1981-04-09,1981
C2004A02499,Crimes (Currency) Act 1981,1981-09-17,1981
C2004A02470,Crown Debts (Priority) Act 1981,1981-06-18,1981
C2004A02424,Customs Securities (Penalties) Act 1981,1981-05-14,1981
C2004A02464,Customs Tariff Validation Act 1981,1981-06-18,1981
C2004A02425,Customs Undertakings (Penalties) Act 1981,1981-05-14,1981
C2004A02437,Dried Fruit (Export Inspection Charge) Act 1981,1981-06-12,1981
C2004A02438,Dried Fruit (Export Inspection Charge) Collection Act 1981,1981-06-12,1981
C2004A02391,Dried Vine Fruits Stabilization Legislation Repeal Act 1981,1981-03-25,1981
C2004A02478,Environment Protection (Sea Dumping) Act 1981,1981-06-24,1981
C2004A02525,Epidemiological Studies (Confidentiality) Act 1981,1981-10-26,1981
C2004A02401,Federal Proceedings (Costs) Act 1981,1981-04-14,1981
C2004A02435,Fish (Export Inspection Charge) Act 1981,1981-06-12,1981
C2004A02436,Fish (Export Inspection Charge) Collection Act 1981,1981-06-12,1981
C2004A02557,Fisheries Agreements (Payments) Act 1981,1981-12-08,1981
C2004A02556,Foreign Fishing Boats Levy Act 1981,1981-12-08,1981
C2004A02448,Housing Assistance Act 1981,1981-06-17,1981
C2004A02402,Human Rights Commission Act 1981,1981-04-14,1981
C2004A02533,"Income Tax (Companies, Corporate Unit Trusts and Superannuation Funds) Act 1981",1981-10-26,1981
C2004A02489,Income Tax (Diverted Income) Act 1981,1981-06-24,1981
C2004A02532,Income Tax (Individuals) Act 1981,1981-10-26,1981
C2004A02453,Independent Air Fares Committee Act 1981,1981-06-18,1981
C2004A02481,Koongarra Project Area Act 1981,1981-06-24,1981
C2004A02482,Lands Acquisition (Northern Territory Pastoral Leases) Act 1981,1981-06-24,1981
C2004A02526,Meat Export (Penalties) Act 1981,1981-10-26,1981
C2004A02458,Minerals (Submerged Lands) Act 1981,1981-06-18,1981
C2004A02460,Minerals (Submerged Lands) (Exploration Permit Fees) Act 1981,1981-06-18,1981
C2004A02461,Minerals (Submerged Lands) (Production Licence Fees) Act 1981,1981-06-18,1981
C2004A02463,Minerals (Submerged Lands) (Registration Fees) Act 1981,1981-06-18,1981
C2004A02459,Minerals (Submerged Lands) (Royalty) Act 1981,1981-06-18,1981
C2004A02462,Minerals (Submerged Lands) (Works Authority Fees) Act 1981,1981-06-18,1981
C2004A02494,Petroleum Products Pricing Act 1981,1981-06-24,1981
C2004A02409,Protection of the Sea (Civil Liability) Act 1981,1981-04-14,1981
C2004A02410,Protection of the Sea (Discharge of Oil from Ships) Act 1981,1981-04-14,1981
C2004A02411,Protection of the Sea (Powers of Intervention) Act 1981,1981-04-14,1981
C2004A02412,Protection of the Sea (Shipping Levy) Act 1981,1981-04-14,1981
C2004A02413,Protection of the Sea (Shipping Levy Collection) Act 1981,1981-04-14,1981
C2004A02549,Queensland Grant (Special Assistance) Act 1981,1981-12-02,1981
C2004A02419,Repatriation (Pharmaceutical Benefits) Amendment Act 1981,1981-05-12,1981
C2004A02465,Roads Grants Act 1981,1981-06-18,1981
C2004A02386,Shipping Registration Act 1981,1981-03-25,1981
C2004A02548,States Grants (Capital Assistance) Act 1981,1981-12-02,1981
C2004A02539,States Grants (Schools Assistance) Act 1981,1981-11-19,1981
C2004A02544,States Grants (Tertiary Education Assistance) Act 1981,1981-11-26,1981
C2004A02476,States (Tax Sharing and Health Grants) Act 1981,1981-06-18,1981
C1981A00072,Supply Act (No. 1) 1981-82,1981-06-18,1981
C2004A02450,Supply Act (No. 2) 1981-82,1981-06-17,1981
C2004A02441,Wool Industry Amendment Act 1981,1981-06-12,1981
C2004A02654,Air Navigation Legislation (Validation and Interpretation) Act 1982,1982-10-06,1982
C2004A02675,Appropriation Act (No. 1) 1982-83,1982-11-23,1982
C2004A02676,Appropriation Act (No. 2) 1982-83,1982-11-23,1982
C2004A02718,Appropriation Act (No. 3) 1982-83,1983-04-27,1983
C2004A02719,Appropriation Act (No. 4) 1982-83,1983-04-27,1983
C2004A02725,Appropriation Act (No. 5) 1982-83,1983-06-08,1983
C2004A02726,Appropriation Act (No. 6) 1982-83,1983-06-08,1983
C2004A02677,Appropriation (Parliamentary Departments) Act 1982-83,1982-11-23,1982
C2004A02730,Appropriation (Parliamentary Departments) Act (No. 2) 1982-83,1983-06-08,1983
C2004A02710,Asian Development Fund Act 1982,1982-12-31,1982
C2004A02692,Australian Bicentennial Road Development Trust Fund Act 1982,1982-12-20,1982
C2004A02568,Australian Centre for International Agricultural Research Act 1982,1982-03-30,1982
C2004A02700,Bank Account Debits Tax Act 1982,1982-12-31,1982
C2004A02701,Bank Account Debits Tax Administration Act 1982,1982-12-31,1982
C2004A02691,Bounty (Berry Fruits) Act 1982,1982-12-14,1982
C2004A02706,Cotton Levy Act 1982,1982-12-31,1982
C2004A02705,Cotton Research Act 1982,1982-12-31,1982
C2004A02672,Customs Tariff Act 1982,1982-11-22,1982
C2004A02569,Dairy Products (Export Inspection Charge) Act 1982,1982-04-15,1982
C2004A02570,Dairy Products (Export Inspection Charge) Collection Act 1982,1982-04-15,1982
C2004A02711,Defence Force Discipline Act 1982,1982-12-31,1982
C2004A02560,Domicile Act 1982,1982-03-04,1982
C2004A02565,Dried Sultana Production Underwriting Act 1982,1982-03-30,1982
C2004A02658,Drought Assistance (Primary Producers) Act 1982,1982-10-28,1982
C2004A02571,Edible Oils (Export Inspection Charge) Act 1982,1982-04-15,1982
C2004A02572,Edible Oils (Export Inspection Charge) Collection Act 1982,1982-04-15,1982
C2004A02573,Eggs (Export Inspection Charge) Act 1982,1982-04-15,1982
C2004A02574,Eggs (Export Inspection Charge) Collection Act 1982,1982-04-15,1982
C2004A02606,Export Control Act 1982,1982-06-09,1982
C2004A02607,Export Control (Miscellaneous Amendments) Act 1982,1982-06-09,1982
C2004A02562,Freedom of Information Act 1982,1982-03-09,1982
C2004A02599,Home Deposit Assistance Act 1982,1982-06-02,1982
C2004A02661,"Income Tax (Companies, Corporate Unit Trusts and Superannuation Funds) Act 1982",1982-10-30,1982
C2004A02660,Income Tax (Individuals) Act 1982,1982-10-30,1982
C2004A02664,Income Tax (Rates) Act 1982,1982-10-30,1982
C2004A02566,International Financial Institutions (Share Increase) Act 1982,1982-03-30,1982
C2004A02609,International Fund for Agricultural Development Act 1982,1982-06-09,1982
C2004A02591,Loan Act 1982,1982-05-26,1982
C2004A02666,Loan Act (No. 2) 1982,1982-11-05,1982
C2004A02697,National Crimes Commission Act 1982,1982-12-24,1982
C2004A02624,Radiocommunications Licence Fees Act 1982,1982-06-16,1982
C2004A02579,Repatriation Amendment Act 1982,1982-05-03,1982
C2004A02693,Salaries and Wages Pause Act 1982,1982-12-23,1982
C2004A02590,Senate Elections (Queensland) Act 1982,1982-05-21,1982
C2004A02694,Special Employment-related Programs Act 1982,1982-12-23,1982
C2004A02638,Special Prosecutors Act 1982,1982-09-21,1982
C2004A02688,States Grants (Schools Assistance) Act 1982,1982-12-13,1982
C2004A02567,States (Tax Sharing and Health Grants) Amendment Act 1982,1982-03-30,1982
C2004A02653,States (Tax Sharing and Health Grants) Amendment Act (No. 2) 1982,1982-10-06,1982
C2004A02655,States (Works and Housing) Assistance Act 1982,1982-10-22,1982
C2004A02717,Student Assistance (Loans Guarantee and Subsidy) Act 1982,1982-12-31,1982
C2004A02592,Supply Act (No. 1) 1982-83,1982-05-26,1982
C2004A02593,Supply Act (No. 2) 1982-83,1982-05-26,1982
C2004A02678,Taxation (Unpaid Company Tax) Assessment Act 1982,1982-12-13,1982
C2004A02680,Taxation (Unpaid Company Tax—Promoters) Act 1982,1982-12-13,1982
C2004A02679,Taxation (Unpaid Company Tax—Vendors) Act 1982,1982-12-13,1982
C2004A02709,Wheat Marketing Amendment Act 1982,1982-12-31,1982
C2004A02708,Wildlife Protection (Regulation of Exports and Imports) Act 1982,1982-12-31,1982
C2004A02815,Appropriation Act (No. 1) 1983-84,1983-11-23,1983
C2004A02804,Appropriation Act (No. 2) 1983-84,1983-11-22,1983
C2004A02896,Appropriation Act (No. 3) 1983-84,1984-06-06,1984
C2004A02897,Appropriation Act (No. 4) 1983-84,1984-06-06,1984
C2004A02802,Appropriation (Parliamentary Departments) Act 1983-84,1983-11-14,1983
C2004A02898,Appropriation (Parliamentary Departments) Act (No. 2) 1983-84,1984-06-06,1984
C2004A02796,Archives Act 1983,1983-11-03,1983
C2004A02807,Asian Development Bank (Additional Subscription) Act 1983,1983-11-22,1983
C2004A02723,Australian Broadcasting Corporation Act 1983,1983-06-01,1983
C2004A02724,Australian Broadcasting Corporation (Transitional Provisions and Consequential Amendments) Act 1983,1983-06-01,1983
C2004A02857,Australian National Railways Commission Act 1983,1983-12-22,1983
C2004A02843,Bounty (High Alloy Steel Products) Act 1983,1983-12-21,1983
C2004A02727,Bounty (Room Air Conditioners) Act 1983,1983-06-08,1983
C2004A02842,Bounty (Steel Mill Products) Act 1983,1983-12-21,1983
C2004A02728,Bounty (Steel Products) Act 1983,1983-06-08,1983
C2004A02795,Bounty (Tractor Cabs) Act 1983,1983-11-03,1983
C2004A02751,Community Employment Act 1983,1983-06-19,1983
C2004A02830,Director of Public Prosecutions Act 1983,1983-12-14,1983
C2004A02743,Economic Planning Advisory Council Act 1983,1983-06-19,1983
C2004A02763,First Home Owners Act 1983,1983-09-21,1983
C2004A02823,"Income Tax (Companies, Corporate Unit Trusts and Superannuation Funds) Act 1983",1983-11-23,1983
C2004A02822,Income Tax (Individuals) Act 1983,1983-11-23,1983
C2004A02805,International Development Association (Special Contribution) Act 1983,1983-11-22,1983
C2004A02806,International Monetary Fund (Quota Increase) Act 1983,1983-11-22,1983
C2004A02720,Loan Act 1983,1983-04-27,1983
C2004A02767,Loan Act (No. 2) 1983,1983-09-29,1983
C2004A02840,Management and Investment Companies Act 1983,1983-12-21,1983
C2004A02788,Meat Inspection Act 1983,1983-10-28,1983
C2004A02769,Medicare Levy Act 1983,1983-10-01,1983
C2004A02800,Northern Territory Grant (Special Assistance) Act 1983,1983-11-14,1983
C2004A02864,Postal and Telecommunications Amendment Act 1983,1983-12-22,1983
C2004A02862,Prices Surveillance Act 1983,1983-12-22,1983
C2004A02758,Protection of the Sea (Prevention of Pollution from Ships) Act 1983,1983-06-20,1983
C2004A02847,Radiocommunications Act 1983,1983-12-22,1983
C2004A02848,Radiocommunications (Frequency Reservation Certificate Tax) Act 1983,1983-12-22,1983
C2004A02849,Radiocommunications (Receiver Licence Tax) Act 1983,1983-12-22,1983
C2004A02850,Radiocommunications Taxes Collection Act 1983,1983-12-22,1983
C2004A02851,Radiocommunications (Temporary Permit Tax) Act 1983,1983-12-22,1983
C2004A02852,Radiocommunications (Test Permit Tax) Act 1983,1983-12-22,1983
C2004A02854,Radiocommunications (Transmitter Licence Tax) Act 1983,1983-12-22,1983
C2004A02826,Representation Act 1983,1983-12-08,1983
C2004A02803,River Murray Waters Act 1983,1983-11-14,1983
C2004A02786,Social Security Legislation Amendment Act 1983,1983-10-24,1983
C2004A02835,States Grants (Education Assistance-Participation and Equity) Act 1983,1983-12-21,1983
C2004A02836,States Grants (Schools Assistance) Act 1983,1983-12-21,1983
C2004A02748,States (Tax Sharing and Health Grants) Amendment Act 1983,1983-06-19,1983
C2004A02770,States (Tax Sharing and Health Grants) Amendment Act (No. 2) 1983,1983-10-01,1983
C2004A02799,States (Works and Housing) Assistance Act 1983,1983-11-14,1983
C2004A02841,Steel Industry Authority Act 1983,1983-12-21,1983
C2004A02739,Supply Act (No. 1) 1983-84,1983-06-14,1983
C2004A02740,Supply Act (No. 2) 1983-84,1983-06-14,1983
C2004A02745,Supply (Parliamentary Departments) Act 1983-84,1983-06-19,1983
C2004A02729,Taxation (Interest on Overpayments) Act 1983,1983-06-08,1983
C2004A02812,Transfer of Prisoners Act 1983,1983-11-22,1983
C2004A02741,Wheat Marketing Amendment Act 1983,1983-06-14,1983
C2004A02722,World Heritage Properties Conservation Act 1983,1983-05-22,1983
C2004A02943,Aboriginal and Torres Strait Islander Heritage (Interim Protection) Act 1984,1984-06-25,1984
C2004A02884,Advance Australia Logo Protection Act 1984,1984-04-26,1984
C2004A02983,Aliens Act Repeal Act 1984,1984-10-18,1984
C2004A03034,Appropriation Act (No. 1) 1984-85,1984-10-25,1984
C2004A03035,Appropriation Act (No. 2) 1984-85,1984-10-25,1984
C2004A03075,Appropriation Act (No. 3) 1984-85,1985-05-28,1985
C2004A03076,Appropriation Act (No. 4) 1984-85,1985-05-28,1985
C2004A03036,Appropriation (Parliamentary Departments) Act 1984-85,1984-10-25,1984
C2004A02922,Australian Meat and Live-stock Industry Policy Council Act 1984,1984-06-25,1984
C2004A02923,Australian Meat and Live-stock Industry Selection Committee Act 1984,1984-06-25,1984
C2004A02970,Automotive Industry Authority Act 1984,1984-10-16,1984
C2004A02889,Bass Strait Freight Adjustment Levy Act 1984,1984-04-26,1984
C2004A02890,Bass Strait Freight Adjustment Levy Collection Act 1984,1984-04-26,1984
C2004A02888,Bass Strait Freight Adjustment Trust Fund Act 1984,1984-04-26,1984
C2004A03031,Bass Strait Sea Passenger Service Agreement Act 1984,1984-10-25,1984
